student_id,school_id,school_name,state,municipality,year,grade_level,age,gender,socio_economic_class,parent_education,family_income_R$,previous_repeat,attendance_rate,avg_score,special_needs,household_size,urban_rural,teacher_student_ratio,infrastructure_score,dropped_out,dropout_date
ST001668,S0107,Escola 107,PR,Curitiba,2021,1º Ano EM,14,F,Baixa,Fundamental Completo,1441,0,0.841,79.3,0,3,Urbano,0.035,98.3,1,2021-02-26
ST001669,S0125,Escola 125,MG,Uberlândia,2021,1º Ano EM,16,M,Baixa,Fundamental Incompleto,3245,0,0.665,43.3,0,5,Rural,0.049,78.8,0,
ST001670,S0172,Escola 172,PA,Belém,2022,1º Ano EM,15,M,Média,Fundamental Incompleto,8389,0,0.909,58.2,0,3,Rural,0.06,57.8,0,
ST001671,S0068,Escola 68,AM,Parintins,2019,7º Ano EF,11,F,Alta,Fundamental Incompleto,3642,0,0.804,92.5,0,4,Rural,0.034,85.1,0,
ST001672,S0044,Escola 44,PR,Londrina,2018,2º Ano EF,6,M,Média,Médio,8510,0,0.902,73.7,0,5,Urbano,0.021,65.5,1,2018-11-07
ST001673,S0022,Escola 22,PA,Santarém,2019,6º Ano EF,10,F,Média,Médio,18241,0,0.903,81.0,0,5,Urbano,0.037,66.6,0,
ST001674,S0038,Escola 38,PR,Londrina,2018,2º Ano EF,6,F,Alta,Superior,8360,0,1.0,62.3,0,7,Rural,0.053,40.6,0,
ST001675,S0131,Escola 131,PA,Belém,2018,2º Ano EF,8,F,Alta,Superior,4482,0,1.0,63.5,0,5,Urbano,0.067,46.7,0,
ST001676,S0092,Escola 92,CE,Fortaleza,2022,9º Ano EF,11,F,Baixa,Sem escolaridade,1879,1,0.659,47.4,0,6,Urbano,0.036,84.5,1,2022-03-04
ST001677,S0007,Escola 7,MG,Uberlândia,2020,9º Ano EF,20,M,Média,Médio,7375,0,0.891,54.2,0,5,Urbano,0.044,93.7,0,
ST001678,S0022,Escola 22,PA,Santarém,2020,1º Ano EM,17,M,Média,Médio,3540,1,1.0,73.0,0,4,Rural,0.037,66.6,0,
ST001679,S0070,Escola 70,RS,Santa Maria,2024,3º Ano EF,7,F,Baixa,Superior,2595,0,0.684,83.8,0,4,Rural,0.073,60.3,1,2024-10-02
ST001680,S0171,Escola 171,PR,Maringá,2023,1º Ano EF,6,M,Média,Fundamental Completo,3332,0,0.83,58.8,0,3,Urbano,0.029,56.7,0,
ST001681,S0029,Escola 29,SP,São Paulo,2020,7º Ano EF,10,M,Alta,Médio,13038,0,0.817,93.9,0,6,Urbano,0.058,61.0,0,
ST001682,S0143,Escola 143,PE,Olinda,2019,6º Ano EF,11,F,Baixa,Superior,1209,0,0.728,39.1,0,5,Urbano,0.087,45.9,1,2019-08-23
ST001683,S0047,Escola 47,PA,Santarém,2020,2º Ano EM,14,M,Média,Fundamental Completo,9714,0,0.898,90.6,0,4,Urbano,0.071,63.1,0,
ST001684,S0185,Escola 185,PA,Belém,2020,1º Ano EM,18,M,Baixa,Médio,2361,0,0.677,52.5,0,3,Urbano,0.085,66.6,1,2020-08-16
ST001685,S0037,Escola 37,RJ,Rio de Janeiro,2019,6º Ano EF,9,F,Baixa,Médio,704,0,0.714,91.2,0,2,Rural,0.077,73.1,1,2019-05-25
ST001686,S0069,Escola 69,PE,Olinda,2022,7º Ano EF,15,F,Média,Médio,5910,1,0.891,87.7,0,4,Urbano,0.029,75.4,0,
ST001687,S0193,Escola 193,AM,Manaus,2022,8º Ano EF,12,F,Baixa,Fundamental Incompleto,4103,0,0.822,50.8,0,3,Rural,0.067,73.2,0,
ST001688,S0029,Escola 29,SP,São Paulo,2022,3º Ano EM,17,M,Média,Sem escolaridade,3447,0,0.791,58.2,0,5,Urbano,0.058,61.0,1,2022-08-28
ST001689,S0028,Escola 28,PA,Marabá,2019,4º Ano EF,7,M,Baixa,Fundamental Incompleto,11148,0,0.737,45.2,0,6,Urbano,0.08,75.6,1,2019-10-20
ST001690,S0025,Escola 25,MG,Ouro Preto,2021,6º Ano EF,11,F,Média,Superior,5503,0,0.959,68.3,1,5,Urbano,0.023,61.8,0,
ST001691,S0068,Escola 68,AM,Parintins,2018,1º Ano EM,13,M,Baixa,Fundamental Incompleto,1643,0,0.579,38.1,0,2,Urbano,0.034,85.1,1,2018-08-25
ST001692,S0017,Escola 17,BA,Feira de Santana,2021,3º Ano EM,19,M,Alta,Superior,10980,0,0.852,78.4,0,4,Urbano,0.039,54.8,0,
ST001693,S0193,Escola 193,AM,Manaus,2022,2º Ano EM,15,M,Média,Superior,4247,0,0.924,68.1,0,5,Urbano,0.067,73.2,0,
ST001694,S0070,Escola 70,RS,Santa Maria,2018,8º Ano EF,14,M,Média,Sem escolaridade,4588,0,1.0,88.4,0,4,Rural,0.073,60.3,0,
ST001695,S0161,Escola 161,PA,Castanhal,2021,5º Ano EF,8,F,Média,Médio,2183,0,0.93,67.4,0,7,Urbano,0.021,55.4,0,
ST001696,S0159,Escola 159,RS,Porto Alegre,2022,8º Ano EF,12,M,Média,Médio,5745,0,1.0,100.0,0,4,Urbano,0.033,52.1,0,
ST001697,S0081,Escola 81,SP,São Paulo,2024,2º Ano EM,15,M,Baixa,Fundamental Incompleto,2669,0,0.761,77.3,0,5,Urbano,0.029,66.7,0,
ST001698,S0093,Escola 93,PA,Marabá,2019,3º Ano EM,18,F,Alta,Fundamental Incompleto,6304,0,0.951,100.0,0,4,Urbano,0.076,59.5,0,
ST001699,S0059,Escola 59,CE,Sobral,2024,1º Ano EM,14,F,Média,Superior,2881,0,0.88,61.1,0,4,Urbano,0.075,75.0,0,
ST001700,S0033,Escola 33,RS,Caxias do Sul,2018,9º Ano EF,13,F,Baixa,Médio,3569,0,0.761,40.6,0,2,Urbano,0.073,69.8,0,
ST001701,S0147,Escola 147,AM,Manacapuru,2020,3º Ano EF,9,M,Alta,Fundamental Completo,10196,0,1.0,81.5,0,7,Urbano,0.074,51.4,0,
ST001702,S0071,Escola 71,RJ,Rio de Janeiro,2024,3º Ano EM,14,F,Média,Médio,1881,0,0.975,70.3,0,4,Urbano,0.09,75.4,0,
ST001703,S0080,Escola 80,SP,São Paulo,2020,7º Ano EF,11,F,Média,Médio,4344,0,0.824,56.1,0,4,Rural,0.078,40.2,0,
ST001704,S0197,Escola 197,RJ,Petrópolis,2020,4º Ano EF,10,M,Média,Médio,6442,0,0.818,71.9,0,5,Urbano,0.043,56.7,0,
ST001705,S0104,Escola 104,RS,Pelotas,2021,3º Ano EF,10,F,Baixa,Fundamental Completo,2758,0,0.679,39.2,0,4,Urbano,0.043,58.0,1,2021-12-09
ST001706,S0089,Escola 89,MG,Uberlândia,2019,1º Ano EF,6,M,Alta,Fundamental Completo,11282,1,0.927,80.4,0,3,Urbano,0.022,62.1,0,
ST001707,S0196,Escola 196,AM,Itacoatiara,2024,8º Ano EF,14,M,Alta,Médio,8966,0,0.967,77.4,0,5,Urbano,0.054,75.8,0,
ST001708,S0100,Escola 100,PE,Petrolina,2018,2º Ano EF,7,M,Baixa,Sem escolaridade,2463,0,0.743,62.7,0,6,Rural,0.056,66.5,1,2018-06-09
ST001709,S0137,Escola 137,CE,Sobral,2024,9º Ano EF,15,F,Alta,Fundamental Incompleto,7321,1,0.965,32.5,0,3,Urbano,0.078,58.3,0,
ST001710,S0102,Escola 102,SP,Campinas,2021,3º Ano EM,14,F,Média,Fundamental Completo,22580,0,1.0,50.1,0,6,Urbano,0.025,63.7,0,
ST001711,S0004,Escola 4,BA,Salvador,2024,5º Ano EF,8,M,Alta,Fundamental Completo,9673,0,0.915,79.4,0,5,Urbano,0.07,92.8,0,
ST001712,S0187,Escola 187,MG,Juiz de Fora,2018,3º Ano EF,8,M,Média,Fundamental Completo,5972,0,0.836,76.6,0,3,Urbano,0.025,77.1,0,
ST001713,S0151,Escola 151,PA,Belém,2023,7º Ano EF,13,F,Média,Médio,4820,0,0.978,56.4,0,3,Rural,0.045,73.8,0,
ST001714,S0132,Escola 132,CE,Juazeiro do Norte,2019,5º Ano EF,9,M,Média,Médio,1634,0,0.977,56.1,0,4,Urbano,0.084,71.0,1,2019-06-18
ST001715,S0013,Escola 13,BA,Vitória da Conquista,2018,2º Ano EM,16,F,Baixa,Médio,2482,0,0.718,65.7,0,5,Rural,0.08,73.6,0,
ST001716,S0020,Escola 20,CE,Sobral,2018,3º Ano EF,6,F,Baixa,Médio,1667,0,0.634,54.9,0,4,Urbano,0.084,48.8,0,
ST001717,S0126,Escola 126,PR,Foz do Iguaçu,2023,1º Ano EM,15,F,Alta,Médio,4862,1,0.917,100.0,0,3,Urbano,0.034,100.0,0,
ST001718,S0166,Escola 166,PE,Recife,2023,2º Ano EM,16,F,Média,Fundamental Incompleto,2700,1,0.889,58.0,0,4,Urbano,0.087,76.2,0,
ST001719,S0019,Escola 19,SP,Campinas,2021,6º Ano EF,9,F,Média,Fundamental Incompleto,3378,0,0.843,81.0,0,4,Urbano,0.076,56.4,0,
ST001720,S0011,Escola 11,PR,Maringá,2020,6º Ano EF,11,F,Baixa,Fundamental Completo,3312,1,0.556,27.9,1,4,Urbano,0.063,63.0,1,2020-04-15
ST001721,S0069,Escola 69,PE,Olinda,2022,4º Ano EF,9,M,Baixa,Fundamental Completo,1138,0,0.789,52.3,0,5,Urbano,0.029,75.4,0,
ST001722,S0027,Escola 27,CE,Fortaleza,2022,2º Ano EF,6,F,Baixa,Médio,4798,0,0.765,47.8,0,5,Urbano,0.062,52.7,0,
ST001723,S0045,Escola 45,SP,Campinas,2020,5º Ano EF,8,M,Média,Fundamental Completo,3440,0,0.953,61.3,0,4,Rural,0.022,47.8,0,
ST001724,S0093,Escola 93,PA,Marabá,2023,2º Ano EF,6,M,Média,Médio,11591,0,0.99,73.2,0,4,Urbano,0.076,59.5,0,
ST001725,S0186,Escola 186,AM,Manacapuru,2023,6º Ano EF,10,M,Média,Fundamental Incompleto,4820,0,1.0,50.1,0,5,Rural,0.058,80.7,0,
ST001726,S0189,Escola 189,RS,Santa Maria,2021,1º Ano EM,13,F,Baixa,Médio,2849,0,0.644,65.5,0,6,Urbano,0.068,57.3,0,
ST001727,S0016,Escola 16,RS,Porto Alegre,2020,6º Ano EF,13,M,Média,Superior,2745,0,0.912,61.7,0,5,Urbano,0.032,61.6,0,
ST001728,S0060,Escola 60,RS,Santa Maria,2018,2º Ano EF,8,F,Alta,Médio,5541,1,0.954,94.8,0,3,Urbano,0.071,84.6,0,
ST001729,S0053,Escola 53,MG,Ouro Preto,2024,9º Ano EF,18,F,Média,Fundamental Incompleto,3748,0,1.0,66.1,0,3,Rural,0.052,59.8,0,
ST001730,S0166,Escola 166,PE,Recife,2023,9º Ano EF,12,F,Baixa,Superior,1512,1,0.725,57.9,0,7,Urbano,0.087,76.2,1,2023-10-22
ST001731,S0013,Escola 13,BA,Vitória da Conquista,2023,1º Ano EM,15,F,Baixa,Fundamental Incompleto,3136,0,0.737,65.2,0,3,Urbano,0.08,73.6,0,
ST001732,S0001,Escola 1,RJ,Rio de Janeiro,2018,2º Ano EF,9,F,Baixa,Médio,1519,0,0.792,50.2,0,4,Urbano,0.037,77.5,1,2018-11-13
ST001733,S0174,Escola 174,SP,Santos,2021,3º Ano EM,16,M,Baixa,Fundamental Incompleto,1200,0,0.598,42.2,0,5,Urbano,0.053,75.1,1,2021-06-01
ST001734,S0142,Escola 142,RJ,Niterói,2020,6º Ano EF,10,F,Média,Fundamental Incompleto,3170,0,0.902,62.4,0,4,Urbano,0.038,89.6,0,
ST001735,S0193,Escola 193,AM,Manaus,2024,9º Ano EF,14,F,Baixa,Fundamental Completo,5064,1,0.759,58.6,0,5,Urbano,0.067,73.2,1,2024-02-18
ST001736,S0001,Escola 1,RJ,Rio de Janeiro,2019,3º Ano EM,17,F,Baixa,Superior,3659,0,0.786,60.8,0,4,Rural,0.037,77.5,0,
ST001737,S0085,Escola 85,MG,Ouro Preto,2023,1º Ano EM,14,M,Média,Fundamental Completo,2171,1,0.822,59.9,0,4,Rural,0.042,57.9,0,
ST001738,S0100,Escola 100,PE,Petrolina,2021,5º Ano EF,10,M,Baixa,Médio,1422,1,0.638,48.1,0,3,Urbano,0.056,66.5,0,
ST001739,S0058,Escola 58,CE,Fortaleza,2020,1º Ano EF,6,F,Média,Fundamental Incompleto,9970,0,0.89,65.3,0,4,Urbano,0.02,65.4,0,
ST001740,S0121,Escola 121,MG,Ouro Preto,2018,9º Ano EF,14,F,Baixa,Médio,801,0,0.725,65.1,0,3,Urbano,0.073,81.9,0,
ST001741,S0097,Escola 97,PR,Maringá,2022,3º Ano EM,16,F,Média,Fundamental Incompleto,17836,0,0.913,87.4,0,4,Urbano,0.028,74.4,0,
ST001742,S0143,Escola 143,PE,Olinda,2022,9º Ano EF,12,F,Média,Médio,3883,1,0.889,76.3,0,4,Urbano,0.087,45.9,0,
ST001743,S0094,Escola 94,BA,Feira de Santana,2018,6º Ano EF,6,F,Baixa,Fundamental Completo,2233,0,0.806,65.9,0,6,Urbano,0.034,65.1,0,
ST001744,S0153,Escola 153,RS,Santa Maria,2019,3º Ano EF,11,M,Baixa,Médio,2947,0,0.737,53.6,1,4,Rural,0.078,59.8,1,2019-10-26
ST001745,S0148,Escola 148,AM,Manaus,2022,3º Ano EF,7,M,Baixa,Fundamental Incompleto,2817,1,0.671,33.2,0,7,Urbano,0.06,50.2,1,2022-04-13
ST001746,S0019,Escola 19,SP,Campinas,2024,8º Ano EF,13,M,Média,Pós-graduação,13103,0,0.878,67.3,0,4,Urbano,0.076,56.4,0,
ST001747,S0192,Escola 192,AM,Parintins,2019,8º Ano EF,10,M,Média,Superior,7171,0,0.901,78.4,0,5,Urbano,0.036,82.8,0,
ST001748,S0072,Escola 72,RJ,Rio de Janeiro,2018,1º Ano EM,13,F,Baixa,Fundamental Incompleto,2347,0,0.707,67.4,0,4,Urbano,0.055,93.1,1,2018-10-21
ST001749,S0151,Escola 151,PA,Belém,2018,8º Ano EF,15,M,Média,Sem escolaridade,1841,1,1.0,62.0,0,4,Rural,0.045,73.8,1,2018-03-26
ST001750,S0142,Escola 142,RJ,Niterói,2020,2º Ano EM,17,M,Média,Superior,3488,0,1.0,46.3,0,3,Rural,0.038,89.6,1,2020-04-13
ST001751,S0033,Escola 33,RS,Caxias do Sul,2024,6º Ano EF,10,F,Baixa,Médio,1398,1,0.851,54.3,0,4,Urbano,0.073,69.8,0,
ST001752,S0181,Escola 181,BA,Feira de Santana,2020,7º Ano EF,14,M,Baixa,Fundamental Incompleto,5813,0,0.668,20.6,0,6,Rural,0.026,79.4,1,2020-10-15
ST001753,S0042,Escola 42,PE,Petrolina,2022,1º Ano EM,14,M,Média,Superior,6968,0,0.935,67.5,0,4,Rural,0.052,72.6,0,
ST001754,S0133,Escola 133,AM,Manaus,2019,3º Ano EF,12,F,Média,Fundamental Completo,4604,0,0.987,55.2,0,4,Rural,0.061,54.1,0,
ST001755,S0198,Escola 198,RJ,Niterói,2020,1º Ano EF,6,M,Baixa,Fundamental Completo,3347,0,0.7,75.9,0,6,Urbano,0.069,72.3,0,
ST001756,S0148,Escola 148,AM,Manaus,2020,1º Ano EF,6,F,Média,Superior,3548,0,0.895,92.0,0,3,Urbano,0.06,50.2,0,
ST001757,S0021,Escola 21,AM,Parintins,2023,1º Ano EF,8,F,Baixa,Superior,4394,0,0.642,40.5,0,4,Urbano,0.055,92.0,1,2023-02-17
ST001758,S0119,Escola 119,PR,Maringá,2018,7º Ano EF,11,F,Média,Fundamental Incompleto,5420,0,0.87,80.6,0,5,Urbano,0.082,87.1,1,2018-10-17
ST001759,S0147,Escola 147,AM,Manacapuru,2024,5º Ano EF,12,F,Baixa,Fundamental Completo,1391,0,0.8,60.8,0,4,Urbano,0.074,51.4,1,2024-11-30
ST001760,S0143,Escola 143,PE,Olinda,2022,4º Ano EF,6,F,Baixa,Fundamental Incompleto,12519,0,0.776,53.6,1,5,Urbano,0.087,45.9,1,2022-03-18
ST001761,S0160,Escola 160,BA,Ilhéus,2024,3º Ano EM,17,F,Baixa,Médio,1124,0,0.644,66.4,0,3,Rural,0.073,79.8,1,2024-03-08
ST001762,S0010,Escola 10,PR,Curitiba,2020,6º Ano EF,13,M,Baixa,Médio,3652,0,0.769,56.7,0,3,Urbano,0.046,78.1,0,
ST001763,S0076,Escola 76,RJ,Niterói,2019,3º Ano EM,21,M,Baixa,Superior,954,0,0.776,83.0,0,6,Urbano,0.082,82.3,0,
ST001764,S0016,Escola 16,RS,Porto Alegre,2021,5º Ano EF,7,F,Baixa,Superior,1227,0,0.8,77.1,0,3,Urbano,0.032,61.6,0,
ST001765,S0065,Escola 65,MG,Belo Horizonte,2020,9º Ano EF,13,F,Média,Pós-graduação,10058,0,0.896,83.5,0,6,Urbano,0.067,82.2,0,
ST001766,S0162,Escola 162,RS,Caxias do Sul,2024,5º Ano EF,8,M,Baixa,Fundamental Incompleto,3710,0,0.809,95.1,0,4,Urbano,0.037,81.8,1,2024-02-26
ST001767,S0101,Escola 101,CE,Juazeiro do Norte,2020,8º Ano EF,9,F,Baixa,Fundamental Completo,3636,0,0.781,62.9,0,3,Rural,0.07,48.8,0,
ST001768,S0153,Escola 153,RS,Santa Maria,2018,9º Ano EF,14,F,Alta,Fundamental Completo,2132,0,0.936,79.3,0,4,Urbano,0.078,59.8,0,
ST001769,S0154,Escola 154,AM,Parintins,2018,4º Ano EF,9,M,Baixa,Fundamental Incompleto,2493,0,0.757,56.2,0,3,Rural,0.037,73.5,0,
ST001770,S0005,Escola 5,PR,Foz do Iguaçu,2019,6º Ano EF,6,F,Média,Médio,2474,0,0.84,73.2,0,3,Urbano,0.061,66.5,0,
ST001771,S0104,Escola 104,RS,Pelotas,2023,1º Ano EM,17,M,Baixa,Superior,1552,1,0.569,57.6,0,3,Urbano,0.043,58.0,0,
ST001772,S0001,Escola 1,RJ,Rio de Janeiro,2018,2º Ano EM,16,M,Baixa,Fundamental Completo,5260,0,0.753,61.3,0,6,Urbano,0.037,77.5,0,
ST001773,S0041,Escola 41,BA,Vitória da Conquista,2024,7º Ano EF,14,F,Média,Fundamental Incompleto,2909,0,0.912,63.2,0,6,Rural,0.067,81.1,0,
ST001774,S0089,Escola 89,MG,Uberlândia,2024,2º Ano EM,16,F,Média,Médio,2897,1,0.946,34.7,0,4,Urbano,0.022,62.1,0,
ST001775,S0127,Escola 127,CE,Quixadá,2018,8º Ano EF,13,F,Média,Médio,3040,0,0.898,72.9,0,5,Urbano,0.061,55.1,0,
ST001776,S0094,Escola 94,BA,Feira de Santana,2023,1º Ano EF,6,F,Média,Superior,1394,0,0.799,73.6,1,4,Urbano,0.034,65.1,0,
ST001777,S0056,Escola 56,SP,São Paulo,2020,3º Ano EM,16,M,Média,Médio,4544,0,0.94,41.8,0,6,Rural,0.079,84.0,1,2020-09-07
ST001778,S0012,Escola 12,PE,Olinda,2022,1º Ano EM,13,F,Média,Fundamental Incompleto,3870,0,0.845,46.9,0,6,Rural,0.023,63.0,0,
ST001779,S0168,Escola 168,AM,Parintins,2020,1º Ano EM,13,F,Baixa,Médio,5498,0,0.729,71.3,0,6,Urbano,0.078,98.5,1,2020-07-24
ST001780,S0038,Escola 38,PR,Londrina,2018,6º Ano EF,11,M,Baixa,Fundamental Completo,2397,0,0.695,27.3,0,2,Urbano,0.053,40.6,1,2018-11-20
ST001781,S0110,Escola 110,MG,Belo Horizonte,2024,9º Ano EF,15,M,Média,Médio,6798,0,0.963,64.4,0,5,Urbano,0.066,68.9,0,
ST001782,S0123,Escola 123,RJ,Campos,2022,5º Ano EF,12,F,Baixa,Superior,1373,0,0.732,54.6,0,5,Urbano,0.044,91.0,1,2022-08-11
ST001783,S0058,Escola 58,CE,Fortaleza,2018,1º Ano EF,7,M,Média,Superior,2259,0,0.837,78.7,0,2,Urbano,0.02,65.4,1,2018-07-29
ST001784,S0003,Escola 3,RJ,Petrópolis,2018,8º Ano EF,16,M,Baixa,Fundamental Completo,762,1,0.784,50.8,0,3,Urbano,0.027,79.7,0,
ST001785,S0048,Escola 48,AM,Itacoatiara,2022,1º Ano EF,6,F,Média,Médio,7289,0,1.0,49.3,0,3,Urbano,0.053,85.9,1,2022-03-21
ST001786,S0018,Escola 18,PR,Londrina,2018,3º Ano EM,18,F,Média,Médio,6692,1,0.792,27.5,0,2,Urbano,0.079,74.7,0,
ST001787,S0164,Escola 164,CE,Sobral,2024,9º Ano EF,12,F,Baixa,Fundamental Completo,3919,0,0.803,40.5,0,3,Urbano,0.052,57.7,0,
ST001788,S0114,Escola 114,RJ,Petrópolis,2019,3º Ano EF,7,F,Baixa,Superior,1303,0,0.741,67.5,1,6,Urbano,0.064,100.0,0,
ST001789,S0145,Escola 145,SP,Santos,2022,9º Ano EF,15,M,Alta,Superior,5292,0,0.772,71.6,0,4,Urbano,0.084,73.9,0,
ST001790,S0043,Escola 43,BA,Feira de Santana,2021,1º Ano EF,6,M,Média,Fundamental Completo,10847,0,1.0,65.5,0,2,Urbano,0.021,68.3,0,
ST001791,S0118,Escola 118,RJ,Petrópolis,2020,6º Ano EF,13,F,Baixa,Médio,4504,0,0.663,40.7,0,4,Urbano,0.053,52.5,0,
ST001792,S0114,Escola 114,RJ,Petrópolis,2018,2º Ano EF,6,F,Média,Fundamental Completo,9784,0,0.87,70.8,0,3,Urbano,0.064,100.0,0,
ST001793,S0044,Escola 44,PR,Londrina,2018,2º Ano EM,14,F,Média,Fundamental Incompleto,4828,0,0.954,81.5,0,5,Urbano,0.021,65.5,0,
ST001794,S0126,Escola 126,PR,Foz do Iguaçu,2023,1º Ano EF,6,F,Média,Médio,5404,0,1.0,87.4,0,3,Urbano,0.034,100.0,0,
ST001795,S0141,Escola 141,SP,Campinas,2022,2º Ano EF,6,F,Alta,Médio,8508,0,0.954,82.0,1,3,Urbano,0.053,73.4,0,
ST001796,S0098,Escola 98,RS,Caxias do Sul,2022,9º Ano EF,17,M,Baixa,Sem escolaridade,3707,0,0.634,72.2,0,4,Rural,0.089,73.9,1,2022-12-07
ST001797,S0056,Escola 56,SP,São Paulo,2018,9º Ano EF,12,F,Média,Fundamental Incompleto,6012,1,0.906,41.3,0,3,Urbano,0.079,84.0,1,2018-07-20
ST001798,S0080,Escola 80,SP,São Paulo,2024,1º Ano EF,7,F,Alta,Fundamental Incompleto,5955,0,0.91,47.2,0,2,Urbano,0.078,40.2,0,
ST001799,S0055,Escola 55,RJ,Rio de Janeiro,2022,5º Ano EF,9,F,Média,Superior,2187,0,1.0,78.9,0,3,Urbano,0.058,85.5,0,
ST001800,S0072,Escola 72,RJ,Rio de Janeiro,2020,8º Ano EF,13,O,Média,Superior,5122,1,0.799,55.1,0,5,Urbano,0.055,93.1,0,
ST001801,S0093,Escola 93,PA,Marabá,2022,1º Ano EM,14,F,Média,Médio,5286,0,0.885,80.0,0,3,Urbano,0.076,59.5,0,
ST001802,S0013,Escola 13,BA,Vitória da Conquista,2020,3º Ano EM,15,F,Baixa,Fundamental Incompleto,6712,0,0.67,56.5,0,6,Urbano,0.08,73.6,1,2020-03-24
ST001803,S0063,Escola 63,AM,Itacoatiara,2020,3º Ano EM,17,M,Alta,Superior,8774,0,0.808,50.8,0,6,Urbano,0.08,53.4,0,
ST001804,S0102,Escola 102,SP,Campinas,2019,1º Ano EF,8,F,Média,Fundamental Completo,4151,0,0.858,73.7,0,5,Urbano,0.025,63.7,0,
ST001805,S0092,Escola 92,CE,Fortaleza,2021,1º Ano EM,15,M,Média,Fundamental Incompleto,2165,0,0.994,71.2,0,3,Urbano,0.036,84.5,0,
ST001806,S0107,Escola 107,PR,Curitiba,2023,2º Ano EM,14,F,Baixa,Fundamental Completo,1397,1,0.665,49.3,0,6,Urbano,0.035,98.3,1,2023-10-30
ST001807,S0056,Escola 56,SP,São Paulo,2018,1º Ano EF,7,M,Média,Superior,3331,0,0.769,64.4,0,4,Urbano,0.079,84.0,0,
ST001808,S0146,Escola 146,CE,Quixadá,2018,4º Ano EF,9,F,Baixa,Fundamental Incompleto,4405,0,0.759,62.5,0,6,Rural,0.034,81.7,0,
ST001809,S0107,Escola 107,PR,Curitiba,2024,7º Ano EF,12,M,Média,Superior,4550,0,0.915,66.0,0,6,Urbano,0.035,98.3,0,
ST001810,S0132,Escola 132,CE,Juazeiro do Norte,2024,7º Ano EF,10,M,Baixa,Médio,1255,0,0.782,34.8,0,4,Urbano,0.084,71.0,1,2024-09-08
ST001811,S0101,Escola 101,CE,Juazeiro do Norte,2019,2º Ano EM,16,M,Média,Médio,5900,0,0.846,79.4,0,4,Urbano,0.07,48.8,0,
ST001812,S0043,Escola 43,BA,Feira de Santana,2021,4º Ano EF,7,M,Baixa,Fundamental Incompleto,1676,1,0.679,35.2,0,4,Urbano,0.021,68.3,1,2021-05-22
ST001813,S0106,Escola 106,CE,Juazeiro do Norte,2023,3º Ano EF,7,F,Média,Pós-graduação,3105,0,0.971,46.9,0,5,Urbano,0.041,76.1,0,
ST001814,S0132,Escola 132,CE,Juazeiro do Norte,2024,9º Ano EF,12,F,Alta,Médio,13680,0,0.868,48.7,1,7,Urbano,0.084,71.0,0,
ST001815,S0190,Escola 190,CE,Sobral,2022,7º Ano EF,8,M,Baixa,Fundamental Completo,3625,0,0.838,63.9,0,4,Urbano,0.055,47.3,1,2022-06-15
ST001816,S0057,Escola 57,MG,Ouro Preto,2019,9º Ano EF,13,M,Baixa,Fundamental Incompleto,1873,1,0.696,35.3,1,6,Rural,0.035,57.4,1,2019-05-07
ST001817,S0094,Escola 94,BA,Feira de Santana,2023,1º Ano EF,6,M,Baixa,Fundamental Completo,1844,1,0.6,49.9,0,2,Urbano,0.034,65.1,1,2023-03-12
ST001818,S0021,Escola 21,AM,Parintins,2023,6º Ano EF,11,F,Média,Fundamental Completo,3133,0,0.7,81.9,0,4,Urbano,0.055,92.0,0,
ST001819,S0187,Escola 187,MG,Juiz de Fora,2021,3º Ano EM,15,F,Baixa,Fundamental Completo,8472,0,0.753,55.7,0,6,Urbano,0.025,77.1,0,
ST001820,S0069,Escola 69,PE,Olinda,2023,2º Ano EM,13,M,Baixa,Pós-graduação,2861,0,0.68,30.2,0,7,Urbano,0.029,75.4,1,2023-08-17
ST001821,S0187,Escola 187,MG,Juiz de Fora,2022,9º Ano EF,13,M,Média,Médio,5491,1,0.893,68.4,0,3,Urbano,0.025,77.1,1,2022-02-12
ST001822,S0138,Escola 138,RS,Porto Alegre,2023,1º Ano EF,6,F,Alta,Pós-graduação,11875,1,0.89,64.2,0,3,Urbano,0.072,65.2,0,
ST001823,S0195,Escola 195,PR,Foz do Iguaçu,2021,1º Ano EM,12,M,Média,Fundamental Completo,3966,0,0.987,65.5,0,4,Urbano,0.033,72.6,0,
ST001824,S0062,Escola 62,SP,São Paulo,2018,8º Ano EF,12,F,Baixa,Fundamental Completo,1844,0,0.699,73.2,0,3,Urbano,0.024,67.2,1,2018-04-04
ST001825,S0074,Escola 74,PE,Caruaru,2018,2º Ano EM,17,F,Média,Médio,1945,0,0.895,74.4,0,6,Rural,0.078,93.5,1,2018-07-05
ST001826,S0199,Escola 199,RS,Santa Maria,2020,5º Ano EF,10,M,Média,Médio,5641,0,1.0,77.1,0,4,Urbano,0.059,70.9,0,
ST001827,S0175,Escola 175,RJ,Petrópolis,2018,1º Ano EF,6,F,Média,Fundamental Incompleto,10907,1,0.927,46.3,0,6,Urbano,0.06,74.2,1,2018-04-03
ST001828,S0021,Escola 21,AM,Parintins,2020,3º Ano EM,18,F,Baixa,Pós-graduação,1506,0,0.777,56.1,0,4,Rural,0.055,92.0,0,
ST001829,S0072,Escola 72,RJ,Rio de Janeiro,2023,3º Ano EF,7,M,Alta,Superior,22026,0,0.873,68.8,0,5,Urbano,0.055,93.1,0,
